id,source,canonical,project,component,context,note,scope,review_id,publication_status,reference,evidence_sha256,source_evidence
3adbac6688615791aeb7e27c,Explore,Utforska,Codeberg:tuba,tuba,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,51e7b56de684ced2808d4e26,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/tuba/tuba/sv.po,8faa45d0ac5c22f496a448d1c879b929d9dc3127209e98af60e370cef5c59d26,{}
3b18e37ce83f9bf59cc7736c,You've received a report,Du har fått en rapport,Codeberg:tuba,tuba,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,e8c86ac07b0f19fefd4f96cb,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/tuba/tuba/sv.po,8faa45d0ac5c22f496a448d1c879b929d9dc3127209e98af60e370cef5c59d26,{}
3b8008c53386420d744c8fb0,Never,Aldrig,Codeberg:tuba,tuba,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,a004bba8f7909debbe30686e,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/tuba/tuba/sv.po,8faa45d0ac5c22f496a448d1c879b929d9dc3127209e98af60e370cef5c59d26,{}
3c0be0ccf56054ead71e78d5,Folder is not empty,Mapp är inte tom,Codeberg:tuba,tuba,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,152d68bfed8345bca82c5b7d,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/tuba/tuba/sv.po,8faa45d0ac5c22f496a448d1c879b929d9dc3127209e98af60e370cef5c59d26,{}
3c43e5216a6cce9962a5b306,New Posts,Nya inlägg,Codeberg:tuba,tuba,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,12b7bb1e925659091e6b0aa9,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/tuba/tuba/sv.po,8faa45d0ac5c22f496a448d1c879b929d9dc3127209e98af60e370cef5c59d26,{}
3cc93bbd92cfab4a83adad2d,Only Replies,Endast svar,Codeberg:tuba,tuba,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,88fe572c9b620992eafdb079,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/tuba/tuba/sv.po,8faa45d0ac5c22f496a448d1c879b929d9dc3127209e98af60e370cef5c59d26,{}
3d1307734d4f3620737c804b,Advanced Search,Avancerad sök,Codeberg:tuba,tuba,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,b5783dccfabddde56b5c16f8,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/tuba/tuba/sv.po,8faa45d0ac5c22f496a448d1c879b929d9dc3127209e98af60e370cef5c59d26,{}
3d2426cb1dfefc38d4bebba1,Reveal Spoilers by Default,Avslöja spoilers som standard,Codeberg:tuba,tuba,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,ab27459ecbc87d1d385079a2,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/tuba/tuba/sv.po,8faa45d0ac5c22f496a448d1c879b929d9dc3127209e98af60e370cef5c59d26,{}
3da4c80b5fced058f810d144,About,Om,Codeberg:tuba,tuba,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,de0da327ccefb16a9405cfe8,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/tuba/tuba/sv.po,8faa45d0ac5c22f496a448d1c879b929d9dc3127209e98af60e370cef5c59d26,{}
3e887d6028320449d15e360e,Copied attachment url to clipboard,Kopierade den bifogade webbadressen till urklipp,Codeberg:tuba,tuba,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,7ab492a9a46495a35375e85e,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/tuba/tuba/sv.po,8faa45d0ac5c22f496a448d1c879b929d9dc3127209e98af60e370cef5c59d26,{}
